vehicle_1,vehicle_2,vehicle_1_route,vehicle_2_route,weighted_congestion_score
738,778,1,2,1.5649473216620153
738,832,1,1,0.32630126056685343
738,832,1,2,0.32630126056685343
738,832,2,1,0.47746605723933233
738,898,1,1,1.0033409541850926
738,898,1,2,2.0465005584043547
738,903,1,1,0.5687879601255608
738,903,2,2,4.9928221510543676
738,920,1,2,1.0450193000125219
738,948,2,1,1.2660440944206464
738,948,2,2,1.0853917128235895
738,959,2,1,1.0033290116526696
740,779,1,1,6.313238221861017
740,802,1,1,0.48026212606881485
740,802,1,2,1.2376881616857398
740,821,2,1,0.0
740,821,2,2,1.2403343632519723
740,848,1,1,1.2727514639686868
740,848,1,2,0.37035511300525453
740,848,2,1,0.2979957558091478
740,848,2,2,0.3054362882749107
740,934,1,1,0.4118573522166661
740,980,2,1,0.0
741,759,1,1,7.253703476635684
741,812,1,1,15.91988137179084
741,812,1,2,4.354882267147911
741,832,1,2,1.71929076071303
741,847,1,1,3.9393042363054
741,893,1,1,0.5273085958944304
741,899,1,1,3.675200946335058
741,911,1,1,1.3039039692935221
741,911,1,2,1.3794758871961548
742,813,2,2,3.2143087787195403
742,824,1,1,3.9261486228053464
742,902,1,1,3.3852909916049105
742,902,1,2,3.1235031026593654
742,917,1,1,2.4659720944646843
742,917,1,2,3.572665700490739
742,951,1,2,2.486854418443162
743,752,2,2,0.29856889183963803
743,839,1,2,3.446801168574771
743,853,1,1,0.3981991238460841
743,875,1,1,0.28023975794554884
743,925,1,1,3.382620557994418
743,961,1,1,9.890147428009973
743,986,2,1,0.8587286772087016
743,994,1,2,1.7124675902975568
745,751,2,1,0.4806021743391189
745,751,2,2,3.510415242392126
745,780,1,1,4.4933583047503
745,789,1,2,1.8630877553516538
745,823,1,2,0.6410937822817891
745,854,2,1,0.737575142441455
745,932,2,2,0.0
745,941,2,1,0.797686976040218
745,963,2,2,5.547639480720393
745,1000,1,1,1.2929523678578505
745,1000,1,2,3.561849849288269
746,754,1,1,0.35044748679813015
746,790,1,1,20.853207626597243
746,790,2,2,15.256873097403611
746,885,1,1,0.8041173918796624
746,885,1,2,2.9359208998136426
746,943,2,1,0.2795865438779654
746,953,1,2,0.0
747,753,2,2,1.7733761101391163
747,757,2,2,0.20584231280064122
747,816,2,2,1.079211766641255
747,843,1,1,0.0
747,864,2,2,0.7047901782174134
747,869,1,1,5.5622813579079216
747,869,1,2,3.4105019848346694
747,935,2,1,0.6027056261890508
747,935,2,2,0.6027056261890508
747,945,1,1,0.5857658443084627
749,841,2,2,0.28052382426149086
749,850,2,2,1.8582771393068382
749,857,1,2,1.7850096351769542
749,885,1,1,1.5985570757103202
749,890,2,2,20.051407066624392
749,935,1,1,0.6555330983845022
749,935,1,2,0.949956421916035
749,953,1,1,3.9211152896821786
749,996,1,1,0.2760471229056629
751,854,2,2,0.6240317550167227
751,941,2,1,2.962112918821896
751,963,1,2,2.866545196947748
751,963,2,2,20.547592452392152
751,980,1,1,0.5144172438316404
751,991,1,1,7.025797462451462
751,991,1,2,3.777982331958037
752,764,1,2,1.56109850008699
752,766,1,1,5.255857978543205
752,824,1,2,5.649221676358452
752,826,1,1,0.68323644027091
752,853,1,1,0.42544360574040135
752,866,1,1,1.381175290514032
752,866,1,2,1.1525766228312975
752,866,2,1,1.2002364291281835
752,866,2,2,0.6110416498395537
752,929,1,2,4.168015685874186
752,938,1,2,3.090910498475483
752,944,1,2,0.7067570568826426
752,962,1,1,11.373099896703742
752,995,1,1,3.9134839891224718
752,995,1,2,5.297934030041274
753,757,2,2,2.3717387574202813
753,816,2,2,4.417088948200161
753,817,1,2,0.8823017004582092
753,945,1,1,0.0
754,790,1,1,0.7271178342532632
754,841,2,1,2.7394507969343156
754,841,2,2,0.4109599364007169
754,885,1,1,0.4179742333672019
754,885,1,2,4.159125061705055
754,885,2,1,0.6867356764563525
754,890,2,1,1.4894453756387005
754,933,1,2,0.8998528214909549
754,933,2,2,0.898670593058507
754,935,2,1,3.1583017676713965
754,935,2,2,1.9635439310214111
754,953,2,1,0.4122867001598163
754,964,1,2,0.9546119874837664
754,964,2,1,0.43255158572962643
756,764,1,1,3.133382094562113
756,764,1,2,3.675851067338778
756,776,2,2,1.5776872314543713
756,778,2,1,0.6334056137546471
756,843,2,1,0.3117445094104979
756,849,2,2,0.37043828726717754
756,860,1,2,1.6876778470520537
756,929,1,1,4.795646278136879
756,929,1,2,2.495648422250018
756,930,1,1,1.5955165985976976
756,930,2,1,2.0070614598338707
756,994,2,1,0.0
757,762,1,1,1.2118015522297438
757,785,1,1,0.6476244750179359
757,791,1,1,0.30945371698396035
757,816,1,1,1.1937514499504365
757,816,1,2,0.2998466292086131
757,816,2,1,0.2998466292086131
757,816,2,2,6.100768983774029
757,877,1,1,16.575525163429113
757,877,1,2,0.5965577295215411
757,877,2,1,0.5965577295215411
757,877,2,2,3.003874710622142
758,774,2,1,3.5116283831501183
758,825,2,2,0.3490410399205783
758,872,2,1,5.681043780641491
758,906,2,2,1.1867933332716407
758,920,1,1,0.6094048918117635
758,920,2,1,0.573568195403805
758,939,1,2,1.3897654138854774
758,939,2,1,4.98939345057956
758,942,1,1,11.777650194597577
758,942,2,2,8.770090532566977
758,949,2,1,1.2921287513036512
758,954,2,1,0.8247680363764771
759,785,1,1,0.6356681499956187
759,791,1,1,0.6279561415077526
759,812,1,1,3.0027484979542614
759,812,1,2,2.0264754396818287
759,847,1,1,1.0671533911431774
759,893,1,1,0.9610297493897497
759,899,1,1,1.2635847683243924
759,911,1,1,1.1881565590100511
759,911,1,2,0.7372302289469048
760,966,1,1,0.35516756496415314
761,981,1,1,3.421318219043322
762,877,1,1,1.7351757191331902
762,877,2,2,0.9924284813169162
763,894,2,1,0.6734235872112597
763,992,2,1,2.1319804868474357
764,786,1,2,2.770127218681977
764,786,2,2,2.485368213742382
764,860,1,2,0.8493164225533066
764,860,2,2,0.8150003028834727
764,929,1,1,4.623968972282068
764,929,1,2,0.7523228067194966
764,929,2,1,0.7803345008856855
764,929,2,2,10.292030228339438
764,958,1,1,0.6474443885663759
764,962,2,1,2.442344284134993
764,982,1,2,1.4285738346449937
764,999,1,2,1.2409162270914893
765,820,2,2,1.049382938113844
765,823,1,1,1.2484589915134365
765,830,1,1,2.970704654543211
765,830,2,1,0.7393506929486344
765,846,2,1,0.6303844441229451
765,963,2,1,5.158105361529107
765,966,1,1,1.4918699005023177
765,966,2,1,0.7537346391203605
765,987,1,1,2.1704649053666722
766,824,1,2,14.746683573203772
766,826,1,1,2.5104838837941754
766,860,1,2,0.8004573139009894
766,918,1,1,1.453629592379801
766,938,1,2,2.530336740276864
766,944,1,2,3.445209121640306
766,962,1,1,8.141633881234453
766,995,1,1,17.704135398933104
766,995,1,2,6.869848342277461
767,772,1,2,3.005932758420152
767,824,1,1,1.313991277797102
767,875,1,2,0.43636524765793294
767,902,1,1,3.0205572096012054
767,905,1,1,1.7421432321420158
767,917,1,1,5.621124641991609
767,951,1,2,1.7598897271238383
767,988,1,1,0.37233153414904874
769,809,1,2,2.6365251630036
769,858,2,2,3.285858017244318
769,904,1,2,1.5668238157272927
769,904,2,2,12.678571973077664
769,930,1,1,0.0
769,933,1,1,6.753388644485942
769,933,1,2,1.7477581910819309
769,985,1,1,0.5672400648600014
769,985,2,2,0.8533400431116465
769,999,1,1,3.0413970700198956
772,809,2,2,1.0655377281135032
772,824,2,1,5.207388668116973
772,875,2,2,10.794535800850205
772,890,2,1,0.4430830194066881
772,902,2,1,6.648794199461784
772,903,1,1,3.3289959914256997
772,903,1,2,1.4007227221256322
772,917,2,1,2.715498635516341
772,943,1,2,0.9892770800978972
772,951,2,2,1.0114213776433507
772,967,2,1,0.6295921550351018
772,967,2,2,2.3046196189180743
772,973,1,1,3.4339259177201367
772,973,1,2,6.461075766708853
772,984,1,1,0.7582071564662358
772,989,2,1,0.694098149966384
772,994,1,1,0.34532704371432177
773,791,2,1,0.5718566512479486
773,791,2,2,0.5718566512479486
773,910,1,2,0.48075765547682936
773,910,2,1,1.0373287746095738
773,911,1,1,0.0
773,911,1,2,0.0
773,974,1,1,0.3842116961297153
774,821,1,1,1.5085267954504744
774,835,1,2,0.8431609661257788
774,872,1,1,6.52295383764652
774,879,1,1,3.4381705143817496
774,879,1,2,1.2551810417882139
774,906,1,2,1.5400225501512317
774,939,1,1,9.481124595232943
774,939,1,2,2.776270817896079
774,942,1,2,3.5273386297480998
774,954,1,1,2.190424829511121
775,785,1,2,0.43613190970551585
775,916,2,1,1.010607599961458
776,778,2,1,2.9526865058528413
776,784,1,2,0.8478478479468269
776,787,2,1,0.3947909543810395
776,795,1,1,1.1841825832587702
776,795,2,2,0.9849493570902339
776,835,1,1,2.0911897407934696
776,835,1,2,0.7008535417165693
776,843,2,1,4.1147760331723875
776,920,2,1,0.527514108897571
776,927,2,1,0.2659504527215967
776,930,2,1,1.0305205235091757
776,932,1,2,2.8161027025129846
776,954,1,1,0.34477138652252837
776,957,2,1,1.0256441418935573
776,969,1,1,1.7183979970991379
776,969,1,2,1.588310563420205
776,969,2,1,1.7183979970991379
776,969,2,2,1.588310563420205
776,994,2,1,1.4387932791133322
778,880,2,1,6.455451034287208
778,891,1,2,8.412094863533099
778,891,2,2,2.893522565124451
778,918,2,2,1.6708818411560595
778,920,2,2,2.397624573845865
778,925,2,1,0.705400279389688
778,993,1,1,0.4233538770802557
778,994,1,1,1.5547949711978788
779,802,1,1,0.37011758478335904
779,802,1,2,0.43235999341946835
779,848,1,1,0.4150737009907685
779,934,1,1,0.8740831565091578
780,789,1,2,1.0668187954592576
780,839,2,1,0.7625370359497026
780,846,2,2,0.6397688271252258
780,892,1,2,2.201825867408567
780,913,1,2,0.5819737110905746
780,941,2,2,1.5906823855238867
780,945,1,2,0.5374813487204813
780,945,2,1,0.30572655849314473
780,1000,1,1,1.2914632559127366
780,1000,1,2,2.1915325155323107
781,859,2,1,8.763195575554503
781,906,1,2,3.4240945337116115
781,906,2,2,0.8058643871250968
781,939,1,1,0.38235364891591805
781,939,2,1,0.32923672773041734
781,939,2,2,1.2570438469009981
781,954,1,1,8.881395084459315
781,954,2,1,0.8534334502821889
781,971,2,2,1.2953357172450897
781,997,1,2,0.0
782,823,1,1,0.5965560070995403
782,830,1,1,0.6398890633553986
782,897,1,2,14.99742871297513
782,948,2,2,1.2138932235438615
782,951,1,2,5.650225550702903
782,951,2,2,4.708907188037603
782,987,1,1,0.6132576074144159
782,987,2,2,5.276181644838916
784,854,1,2,0.4157844536607343
784,958,1,1,0.49080152670783433
784,958,1,2,0.49080152670783433
784,958,2,1,3.3305024335132156
784,958,2,2,3.3305024335132156
784,996,1,1,0.842881210423613
784,996,1,2,0.5618767797764859
784,996,2,1,0.842881210423613
784,996,2,2,0.5618767797764859
785,791,1,1,17.411441628603697
785,791,1,2,3.4962266229592807
785,816,1,1,1.9681038503134622
785,840,1,1,0.7257962068246444
785,840,1,2,1.4233078194632156
785,877,1,1,0.3050548140440384
785,884,2,1,2.407378482056811
786,795,1,2,1.0210264368662187
786,817,2,1,0.0
786,824,1,2,1.0952374497485011
786,824,2,2,1.2217065906029754
786,826,1,1,14.035159355236674
786,826,2,1,15.215091489635663
786,860,1,1,6.705934419887391
786,860,1,2,3.8786746374763372
786,860,2,1,0.7727236075483361
786,860,2,2,8.137612294313026
786,867,1,1,0.49272604178168883
786,884,1,2,3.80664906119235
786,884,2,2,1.4277003917756192
786,915,1,1,0.6257712039397744
786,915,1,2,0.6257712039397744
786,929,1,1,0.6694431448330969
786,929,1,2,0.6694431448330969
786,929,2,1,3.391197517398262
786,929,2,2,3.2781182492220724
786,932,1,1,2.2686318980493123
786,938,1,2,0.5490874845606455
786,938,2,2,0.6327104649718587
786,943,1,2,0.32400102128633984
786,943,2,2,0.5062877826461467
786,944,1,2,1.2096842106849197
786,944,2,2,3.763150770275275
787,814,1,1,0.6574407267740658
787,849,2,2,0.27525455863986376
787,871,1,2,1.8924509991841827
787,926,1,2,3.1771092684801405
787,927,1,1,5.262082319627986
787,927,2,1,0.0
787,927,2,2,11.14091721642598
788,892,1,1,7.836095196211977
788,904,1,1,5.120308098884446
788,928,1,2,2.369836942526611
788,989,1,1,1.1228638345326698
788,990,1,1,8.389173548799771
789,820,2,1,5.749551607840797
789,823,2,2,0.30598486632421334
789,913,1,2,0.20174993132421126
789,922,1,1,0.27897415748338744
789,1000,2,1,4.335876871756155
789,1000,2,2,1.0547998996303247
790,885,1,1,0.7682236344977685
790,885,1,2,3.5983431479810073
790,943,2,1,0.40751283582704084
790,996,2,1,0.31758612879875664
791,816,1,1,1.313564450769838
791,816,2,1,0.0
791,840,1,2,1.3122395605340536
791,840,2,2,2.3553690835426426
791,995,1,2,0.948534321084625
792,914,1,1,12.611086964673547
792,914,2,2,17.83451571266415
793,876,2,2,0.5282295413979213
793,879,1,2,0.528990118863513
793,947,1,1,1.09621254802131
795,835,1,1,9.276621787498717
795,835,1,2,6.761735694217616
795,843,2,1,0.4363275856800892
795,845,2,1,0.6785931060038531
795,859,1,1,1.9049059326690223
795,860,2,1,0.37574300814673417
795,884,2,2,0.5352163645870816
795,906,1,2,1.2355963942189825
795,920,2,1,2.7200133623896217
795,930,2,2,1.9637067721520594
795,932,1,2,7.324933707075454
795,932,2,1,1.011702526895211
795,939,1,1,0.3626778874886595
795,954,1,1,2.8376617385077947
795,957,2,1,2.8547894119729977
795,971,1,2,5.721404938268477
797,907,1,1,0.43097611776682343
798,808,2,1,1.1223496660347139
798,808,2,2,1.1623759820625645
798,852,1,2,0.4991435907536971
798,856,2,2,3.067377484798844
798,874,1,1,1.3955180762651893
798,883,1,1,3.5059649474340784
798,922,2,1,6.030941514430338
798,944,1,1,0.5403478116578971
799,841,1,1,2.680717502394528
799,890,1,1,0.7808719603502247
800,821,1,1,6.335956031138129
800,956,2,1,2.0473020636691195
800,980,1,1,0.41771337920505164
801,858,2,1,0.48260230965877704
801,873,2,2,0.7187956929882087
801,885,1,2,0.6655054724759656
801,888,1,1,12.831099254242792
801,888,1,2,0.8887800523853473
801,888,2,1,10.095581819370256
801,888,2,2,0.7401487331171268
801,946,2,1,0.5620543744027877
801,949,2,1,1.2518358404764511
802,959,1,1,0.4920461877613081
802,993,1,2,1.2376099153543993
802,993,2,2,0.9000022947976288
806,878,1,1,0.7449829848159705
808,856,1,2,0.45163244338471675
808,856,2,2,1.0326990630241633
808,894,1,1,0.5772524805830828
808,894,1,2,0.5347084919570078
808,894,2,1,0.5772524805830828
808,894,2,2,0.5347084919570078
808,913,1,1,0.432514741761808
808,913,2,1,0.5406035610460348
808,922,1,1,0.7244632275442185
808,922,2,1,1.7875343824974004
809,875,2,2,1.9756527400093145
809,892,1,2,0.7348456968004791
809,947,1,2,0.5468984480538809
809,947,2,2,0.8027558317848847
809,967,1,2,1.8048804556874494
809,968,1,1,1.2761151668919313
809,989,2,1,1.1549134401929877
809,990,1,2,2.878179240824665
809,992,1,1,5.613381700032957
809,992,2,1,2.9723909785016716
809,992,2,2,7.638868333491735
811,997,1,2,0.6233952010206002
812,832,1,2,1.4629984391633595
812,847,1,1,7.62296173742382
812,847,2,1,1.6952742334629718
812,884,1,1,1.047182211445552
812,884,2,1,1.047182211445552
812,893,1,1,1.4650993481494023
812,893,2,1,4.045509422772446
812,899,1,1,7.347140048914208
812,899,2,1,0.0
812,911,1,1,2.901300168882839
812,911,1,2,4.283771386404386
812,911,2,1,6.901990192424274
812,911,2,2,0.0
812,915,2,1,3.543800769964584
812,915,2,2,0.2454160332387837
813,826,2,2,5.854643681349154
813,846,2,2,0.0
813,862,1,1,11.450081983485495
813,882,2,2,0.0
813,938,1,1,3.0728222173165274
813,944,2,1,0.4298279356949302
813,951,1,1,9.298648432252476
814,871,1,1,0.9539358095121577
814,871,2,2,1.0230423937953974
814,876,2,1,2.7913550407036802
814,907,2,2,0.4025047204789478
814,920,2,1,3.608828164825491
814,926,1,1,0.39472528732020296
814,927,2,1,0.6289240661027071
816,877,1,1,1.2596363821257344
817,826,1,1,0.0
817,860,1,2,0.0
817,944,1,2,0.0
820,846,2,1,7.903771616254838
820,950,1,1,3.8803481219234466
820,963,2,1,0.7988396296759573
820,976,2,1,0.8929034218346075
820,1000,1,1,4.324120591413977
821,873,2,1,2.509369767957629
821,873,2,2,0.5682535879935519
821,956,1,2,2.1438785306625414
821,980,1,1,4.230508591679819
821,980,2,1,1.7349357283660363
821,991,1,1,0.37621639526825396
821,991,1,2,0.37621639526825396
822,871,1,2,0.829881281000305
822,871,2,2,0.829881281000305
822,907,1,1,0.0
822,907,2,1,3.0180208984026593
823,827,2,1,1.367690295213748
823,830,1,1,11.961310575645857
823,897,1,2,0.722295029636638
823,897,2,1,14.358595495237997
823,913,2,2,3.4815751209427876
823,953,2,2,2.998143477416233
823,987,1,1,6.699688058267792
823,999,1,2,3.565327698532075
823,1000,2,1,1.8639672344504004
823,1000,2,2,1.1851423671578951
824,826,2,1,3.1634554232978838
824,848,2,2,0.0
824,852,1,1,1.3782341459453011
824,860,2,1,0.6730097644972495
824,860,2,2,2.2714788608628944
824,875,1,2,0.44909362392973295
824,884,2,2,6.009558755932831
824,902,1,1,8.536215101844972
824,902,1,2,2.6719451946930066
824,917,1,1,5.7470128728092025
824,917,1,2,2.1718134142970493
824,918,2,1,0.5673312915589925
824,938,1,1,0.5108875360821136
824,938,2,2,9.575768297007274
824,944,1,1,0.5268604387819855
824,944,2,2,21.279667747209626
824,951,1,2,4.9979514320572305
824,962,2,1,13.062394629865274
824,973,2,1,0.6733115359818569
824,995,2,1,11.505046324371548
824,995,2,2,6.587272681025007
825,858,2,1,1.31925274757613
825,872,2,1,7.694786368049333
825,880,2,2,1.6430125570016703
825,906,2,1,1.8334293607811922
825,923,1,1,19.049290304316397
825,924,1,1,1.5921618774557953
825,939,2,1,1.9597702867203193
825,942,2,2,2.3371087523246787
825,946,2,1,1.4846998322456817
825,949,2,1,3.0006434799027835
826,860,1,1,0.7910688134653314
826,860,1,2,5.942628453783587
826,884,1,2,1.3783047641728077
826,918,1,1,3.188285162121309
826,934,2,2,0.4751135848211844
826,935,2,2,0.5290479458215508
826,938,1,2,1.4063639298717423
826,943,1,2,1.495786998169991
826,944,1,1,2.9136604845286973
826,944,1,2,19.51710504004813
826,944,2,1,17.070461057490633
826,944,2,2,2.408289624075382
826,946,2,2,1.2294588437638851
826,962,1,1,0.5573626314816106
826,967,2,2,0.26963890764882936
826,979,2,2,2.8171430027005124
826,983,1,2,0.0
826,986,2,1,0.6851131373321504
826,995,1,1,2.5370815660705466
826,995,1,2,0.7593814929141633
827,897,1,1,0.6452309842813254
827,1000,1,1,0.35636869822337297
828,842,1,1,0.5405231059421236
830,897,1,2,0.6790026860858415
830,987,1,1,6.229292642162515
830,999,1,2,2.7519105432353492
831,975,1,1,0.356228995799495
832,847,2,1,1.0984117949130834
832,898,1,1,1.5177128495217993
832,898,1,2,17.617289983207208
832,898,2,2,7.558850005706505
832,899,2,1,1.4729123928757368
832,903,1,1,0.2499325859595978
832,903,1,2,1.27080003495972
832,911,2,2,1.0365052592594712
833,870,1,1,1.3771188180478817
835,859,2,1,2.2239438495449013
835,906,1,2,1.329227974853107
835,906,2,2,2.0648204081746497
835,932,1,2,3.772807573243971
835,932,2,2,3.4178339271079166
835,936,1,1,0.9941567251657377
835,939,1,1,0.3993960429807677
835,939,2,1,1.2926899765902864
835,939,2,2,0.34211803401895563
835,954,1,1,2.569504787286959
835,954,2,1,4.327046805345853
835,971,2,2,1.2700263411977901
839,930,1,2,0.4311767851466015
839,941,1,2,1.639462627465996
839,961,2,1,4.991208637698234
841,857,2,1,6.997768250041027
841,885,1,1,0.43243089235607585
841,890,1,1,7.119800883658735
841,890,2,1,0.704826807036752
841,890,2,2,0.2738203536946683
841,935,1,1,0.8973478456710966
841,935,1,2,1.380254374677563
841,968,2,2,5.844396741825725
843,869,1,1,0.0
843,869,2,2,1.0821295654063197
843,930,1,1,0.59165618496067
843,950,2,1,0.6120240969902951
844,852,1,2,1.052766051884793
844,1000,1,1,0.4084940625410898
844,1000,1,2,0.4084940625410898
845,909,2,1,1.4411854126703685
845,920,1,1,0.936825127897874
845,925,2,1,0.31092236037859344
845,932,1,1,8.962335712069306
845,957,1,1,0.40279011483208566
846,876,2,2,4.780984838552468
846,882,1,1,7.768438546026655
846,882,2,2,9.832840593284828
846,963,1,1,0.36295907640526615
846,976,1,1,1.0142990147326674
846,976,1,2,0.9769696192586625
846,996,1,2,3.125191429331212
847,893,1,1,2.207081102288526
847,899,1,1,7.969751766879717
847,911,1,1,6.562450475896252
847,911,1,2,9.892423577591774
848,962,2,1,0.0
849,891,1,2,1.134644302496851
850,890,2,2,1.9260789610736735
852,874,1,1,0.6002277736425088
852,874,2,1,1.3361850905769799
852,902,1,1,3.659633091748571
852,902,2,1,0.589061572893647
852,917,1,1,3.1368896809403104
852,917,2,1,0.6316912566445887
852,944,1,1,0.5063967321125548
852,944,2,1,1.753246038906663
852,951,1,2,2.3783814356721447
852,951,2,2,0.6283615014889367
852,999,1,1,1.2901987808996829
853,866,1,1,6.351507287906784
853,866,1,2,4.115126715920325
853,875,1,1,0.0
853,880,1,2,0.7688440729677486
854,858,1,1,0.41030683966528125
854,858,1,2,0.41030683966528125
854,963,2,2,0.6396474705019869
854,986,2,2,0.0
855,894,2,1,0.7128832120740166
